Vivado Simulator 2018.2
Time resolution is 1 ps
T =   30.0 ps | State = RESET  | Next State = FETCH  | PC = 00000000 | IR = 00000000
T = 3021.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000024 | IR = 2042ffff
T = 3030.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000024 | IR = 2042ffff
T = 3040.0 ps | State = FETCH  | Next State = DECODE | PC = 00000024 | IR = 2042ffff
T = 3050.0 ps | State = DECODE | Next State = R-Type | PC = 00000028 | IR = 0002182a
T = 3061.0 ps | State = SLT    | Next State = WB_alu | PC = 00000028 | IR = 0002182a
T = 3070.0 ps | State = WB_alu | Next State = FETCH  | PC = 00000028 | IR = 0002182a
T = 3080.0 ps | State = FETCH  | Next State = DECODE | PC = 00000028 | IR = 0002182a
T = 3090.0 ps | State = DECODE | Next State = R-Type | PC = 0000002c | IR = 1460fffa
T = 3101.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0000002c | IR = 1460fffa
T = 3110.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0000002c | IR = 1460fffa
T = 3120.0 ps | State = FETCH  | Next State = DECODE | PC = 00000014 | IR = 1460fffa
T = 3130.0 ps | State = DECODE | Next State = R-Type | PC = 00000018 | IR = 00010840
T = 3141.0 ps | State = SLL    | Next State = WB_alu | PC = 00000018 | IR = 00010840
T = 3150.0 ps | State = WB_alu | Next State = FETCH  | PC = 00000018 | IR = 00010840
T = 3160.0 ps | State = FETCH  | Next State = DECODE | PC = 00000018 | IR = 00010840
T = 3170.0 ps | State = DECODE | Next State =I/J-Type| PC = 0000001c | IR = ade10000
T = 3180.0 ps | State = SW     | Next State = WB_mem | PC = 0000001c | IR = ade10000
T = 3190.0 ps | State = WB_mem | Next State = FETCH  | PC = 0000001c | IR = ade10000
T = 3200.0 ps | State = FETCH  | Next State = DECODE | PC = 0000001c | IR = ade10000
T = 3210.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000020 | IR = 21ef0004
T = 3221.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000020 | IR = 21ef0004
T = 3230.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000020 | IR = 21ef0004
T = 3240.0 ps | State = FETCH  | Next State = DECODE | PC = 00000020 | IR = 21ef0004
T = 3250.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000024 | IR = 2042ffff
T = 3261.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000024 | IR = 2042ffff
T = 3270.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000024 | IR = 2042ffff
T = 3280.0 ps | State = FETCH  | Next State = DECODE | PC = 00000024 | IR = 2042ffff
T = 3290.0 ps | State = DECODE | Next State = R-Type | PC = 00000028 | IR = 0002182a
T = 3301.0 ps | State = SLT    | Next State = WB_alu | PC = 00000028 | IR = 0002182a
T = 3310.0 ps | State = WB_alu | Next State = FETCH  | PC = 00000028 | IR = 0002182a
T = 3320.0 ps | State = FETCH  | Next State = DECODE | PC = 00000028 | IR = 0002182a
T = 3330.0 ps | State = DECODE | Next State = R-Type | PC = 0000002c | IR = 1460fffa
T = 3341.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0000002c | IR = 1460fffa
T = 3350.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0000002c | IR = 1460fffa
T = 3360.0 ps | State = FETCH  | Next State = DECODE | PC = 00000014 | IR = 1460fffa
T = 3370.0 ps | State = DECODE | Next State = R-Type | PC = 00000018 | IR = 00010840
T = 3381.0 ps | State = SLL    | Next State = WB_alu | PC = 00000018 | IR = 00010840
T = 3390.0 ps | State = WB_alu | Next State = FETCH  | PC = 00000018 | IR = 00010840
T = 3400.0 ps | State = FETCH  | Next State = DECODE | PC = 00000018 | IR = 00010840
T = 3410.0 ps | State = DECODE | Next State =I/J-Type| PC = 0000001c | IR = ade10000
T = 3420.0 ps | State = SW     | Next State = WB_mem | PC = 0000001c | IR = ade10000
T = 3430.0 ps | State = WB_mem | Next State = FETCH  | PC = 0000001c | IR = ade10000
T = 3440.0 ps | State = FETCH  | Next State = DECODE | PC = 0000001c | IR = ade10000
T = 3450.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000020 | IR = 21ef0004
T = 3461.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000020 | IR = 21ef0004
T = 3470.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000020 | IR = 21ef0004
T = 3480.0 ps | State = FETCH  | Next State = DECODE | PC = 00000020 | IR = 21ef0004
T = 3490.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000024 | IR = 2042ffff
T = 3501.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000024 | IR = 2042ffff
T = 3510.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000024 | IR = 2042ffff
T = 3520.0 ps | State = FETCH  | Next State = DECODE | PC = 00000024 | IR = 2042ffff
T = 3530.0 ps | State = DECODE | Next State = R-Type | PC = 00000028 | IR = 0002182a
T = 3541.0 ps | State = SLT    | Next State = WB_alu | PC = 00000028 | IR = 0002182a
T = 3550.0 ps | State = WB_alu | Next State = FETCH  | PC = 00000028 | IR = 0002182a
T = 3560.0 ps | State = FETCH  | Next State = DECODE | PC = 00000028 | IR = 0002182a
T = 3570.0 ps | State = DECODE | Next State = R-Type | PC = 0000002c | IR = 1460fffa
T = 3581.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0000002c | IR = 1460fffa
T = 3590.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0000002c | IR = 1460fffa
T = 3600.0 ps | State = FETCH  | Next State = DECODE | PC = 00000014 | IR = 1460fffa
T = 3610.0 ps | State = DECODE | Next State = R-Type | PC = 00000018 | IR = 00010840
T = 3621.0 ps | State = SLL    | Next State = WB_alu | PC = 00000018 | IR = 00010840
T = 3630.0 ps | State = WB_alu | Next State = FETCH  | PC = 00000018 | IR = 00010840
T = 3640.0 ps | State = FETCH  | Next State = DECODE | PC = 00000018 | IR = 00010840
T = 3650.0 ps | State = DECODE | Next State =I/J-Type| PC = 0000001c | IR = ade10000
T = 3660.0 ps | State = SW     | Next State = WB_mem | PC = 0000001c | IR = ade10000
T = 3670.0 ps | State = WB_mem | Next State = FETCH  | PC = 0000001c | IR = ade10000
T = 3680.0 ps | State = FETCH  | Next State = DECODE | PC = 0000001c | IR = ade10000
T = 3690.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000020 | IR = 21ef0004
T = 3701.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000020 | IR = 21ef0004
T = 3710.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000020 | IR = 21ef0004
T = 3720.0 ps | State = FETCH  | Next State = DECODE | PC = 00000020 | IR = 21ef0004
T = 3730.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000024 | IR = 2042ffff
T = 3741.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000024 | IR = 2042ffff
T = 3750.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000024 | IR = 2042ffff
T = 3760.0 ps | State = FETCH  | Next State = DECODE | PC = 00000024 | IR = 2042ffff
T = 3770.0 ps | State = DECODE | Next State = R-Type | PC = 00000028 | IR = 0002182a
T = 3781.0 ps | State = SLT    | Next State = WB_alu | PC = 00000028 | IR = 0002182a
T = 3790.0 ps | State = WB_alu | Next State = FETCH  | PC = 00000028 | IR = 0002182a
T = 3800.0 ps | State = FETCH  | Next State = DECODE | PC = 00000028 | IR = 0002182a
T = 3810.0 ps | State = DECODE | Next State = R-Type | PC = 0000002c | IR = 1460fffa
T = 3821.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0000002c | IR = 1460fffa
T = 3830.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0000002c | IR = 1460fffa
T = 3840.0 ps | State = FETCH  | Next State = DECODE | PC = 00000014 | IR = 1460fffa
T = 3850.0 ps | State = DECODE | Next State = R-Type | PC = 00000018 | IR = 00010840
T = 3861.0 ps | State = SLL    | Next State = WB_alu | PC = 00000018 | IR = 00010840
T = 3870.0 ps | State = WB_alu | Next State = FETCH  | PC = 00000018 | IR = 00010840
T = 3880.0 ps | State = FETCH  | Next State = DECODE | PC = 00000018 | IR = 00010840
T = 3890.0 ps | State = DECODE | Next State =I/J-Type| PC = 0000001c | IR = ade10000
T = 3900.0 ps | State = SW     | Next State = WB_mem | PC = 0000001c | IR = ade10000
T = 3910.0 ps | State = WB_mem | Next State = FETCH  | PC = 0000001c | IR = ade10000
T = 3920.0 ps | State = FETCH  | Next State = DECODE | PC = 0000001c | IR = ade10000
T = 3930.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000020 | IR = 21ef0004
T = 3941.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000020 | IR = 21ef0004
T = 3950.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000020 | IR = 21ef0004
T = 3960.0 ps | State = FETCH  | Next State = DECODE | PC = 00000020 | IR = 21ef0004
T = 3970.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000024 | IR = 2042ffff
T = 3981.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000024 | IR = 2042ffff
T = 3990.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000024 | IR = 2042ffff
T = 4000.0 ps | State = FETCH  | Next State = DECODE | PC = 00000024 | IR = 2042ffff
T = 4010.0 ps | State = DECODE | Next State = R-Type | PC = 00000028 | IR = 0002182a
T = 4021.0 ps | State = SLT    | Next State = WB_alu | PC = 00000028 | IR = 0002182a
T = 4030.0 ps | State = WB_alu | Next State = FETCH  | PC = 00000028 | IR = 0002182a
T = 4040.0 ps | State = FETCH  | Next State = DECODE | PC = 00000028 | IR = 0002182a
T = 4050.0 ps | State = DECODE | Next State = R-Type | PC = 0000002c | IR = 1460fffa
T = 4061.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0000002c | IR = 1460fffa
T = 4070.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0000002c | IR = 1460fffa
T = 4080.0 ps | State = FETCH  | Next State = DECODE | PC = 0000002c | IR = 1460fffa
T = 4090.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000030 | IR = 0810000d
T = 4100.0 ps | State = J      | Next State = FETCH  | PC = 00000030 | IR = 0810000d
T = 4110.0 ps | State = FETCH  | Next State = DECODE | PC = 00400034 | IR = 0810000d
T = 4120.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400038 | IR = 3c0e5a5a
T = 4131.0 ps | State = LUI    | Next State = WB_imm | PC = 00400038 | IR = 3c0e5a5a
T = 4140.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400038 | IR = 3c0e5a5a
T = 4150.0 ps | State = FETCH  | Next State = DECODE | PC = 00400038 | IR = 3c0e5a5a
T = 4160.0 ps | State = DECODE | Next State =I/J-Type| PC = 0040003c | IR = 35ce3c3c
T = 4171.0 ps | State = ORI    | Next State = WB_imm | PC = 0040003c | IR = 35ce3c3c
T = 4180.0 ps | State = WB_imm | Next State = FETCH  | PC = 0040003c | IR = 35ce3c3c
T = 4190.0 ps | State = FETCH  | Next State = DECODE | PC = 0040003c | IR = 35ce3c3c
T = 4200.0 ps | State = DECODE | Next State = R-Type | PC = 00400040 | IR = 0000000d
BREAK INSTRUCTION FETCHED 4205.0 ps
 
D i s p l a y i n g   C o n t e n t s   o f   R e g f i l e
R [  0 ]   =   00000000    |   R [         16 ]   =   xxxxxxxx
R [  1 ]   =   ffff0000    |   R [         17 ]   =   xxxxxxxx
R [  2 ]   =   00000000    |   R [         18 ]   =   xxxxxxxx
R [  3 ]   =   00000000    |   R [         19 ]   =   xxxxxxxx
R [  4 ]   =   xxxxxxxx    |   R [         20 ]   =   xxxxxxxx
R [  5 ]   =   xxxxxxxx    |   R [         21 ]   =   xxxxxxxx
R [  6 ]   =   xxxxxxxx    |   R [         22 ]   =   xxxxxxxx
R [  7 ]   =   xxxxxxxx    |   R [         23 ]   =   xxxxxxxx
R [  8 ]   =   xxxxxxxx    |   R [         24 ]   =   xxxxxxxx
R [  9 ]   =   xxxxxxxx    |   R [         25 ]   =   xxxxxxxx
R [ 10 ]   =   xxxxxxxx    |   R [         26 ]   =   xxxxxxxx
R [ 11 ]   =   xxxxxxxx    |   R [         27 ]   =   xxxxxxxx
R [ 12 ]   =   xxxxxxxx    |   R [         28 ]   =   xxxxxxxx
R [ 13 ]   =   xxxxxxxx    |   R [         29 ]   =   00000000
R [ 14 ]   =   5a5a3c3c    |   R [         30 ]   =   xxxxxxxx
R [ 15 ]   =   10010100    |   R [         31 ]   =   xxxxxxxx
 
D i s p l a y i n g   C o n t e n t s   o f   D a t a   M e m o r y
d M e m [ 0c0 ]   =   0xfffffffe
d M e m [ 0c4 ]   =   0xfffffffc
d M e m [ 0c8 ]   =   0xfffffff8
d M e m [ 0cc ]   =   0xfffffff0
d M e m [ 0d0 ]   =   0xffffffe0
d M e m [ 0d4 ]   =   0xffffffc0
d M e m [ 0d8 ]   =   0xffffff80
d M e m [ 0dc ]   =   0xffffff00
d M e m [ 0e0 ]   =   0xfffffe00
d M e m [ 0e4 ]   =   0xfffffc00
d M e m [ 0e8 ]   =   0xfffff800
d M e m [ 0ec ]   =   0xfffff000
d M e m [ 0f0 ]   =   0xffffe000
d M e m [ 0f4 ]   =   0xffffc000
d M e m [ 0f8 ]   =   0xffff8000
d M e m [ 0fc ]   =   0xffff0000
$finish called at time : 4210 ns : File "C:/Users/Jesus Luciano/Desktop/MIPS_CPU/Execution_Unit_modified/Execution_Unit.srcs/sources_1/new/MCU.v" Line 929
