Vivado Simulator 2018.2
Time resolution is 1 ps
T =   20.0 ps | State = RESET  | Next State = FETCH  | PC = 00000000 | IR = 00000000
T = 1371.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000224 | IR = 2252ffff
T = 1380.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000224 | IR = 2252ffff
T = 1390.0 ps | State = FETCH  | Next State = DECODE | PC = 00000224 | IR = 2252ffff
T = 1400.0 ps | State = DECODE | Next State = R-Type | PC = 00000228 | IR = 1640fffb
T = 1411.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 00000228 | IR = 1640fffb
T = 1420.0 ps | State = BNE_2  | Next State = FETCH  | PC = 00000228 | IR = 1640fffb
T = 1430.0 ps | State = FETCH  | Next State = DECODE | PC = 00000214 | IR = 1640fffb
T = 1440.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000218 | IR = 76110000
T = 1450.0 ps | State =OUTPUT_1| Next State =OUTPUT_2| PC = 00000218 | IR = 76110000
T = 1460.0 ps | State =OUTPUT_2| Next State = FETCH  | PC = 00000218 | IR = 76110000
T = 1470.0 ps | State = FETCH  | Next State = DECODE | PC = 00000218 | IR = 76110000
T = 1480.0 ps | State = DECODE | Next State = R-Type | PC = 0000021c | IR = 00118883
T = 1491.0 ps | State = SRA    | Next State = WB_alu | PC = 0000021c | IR = 00118883
T = 1500.0 ps | State = WB_alu | Next State = FETCH  | PC = 0000021c | IR = 00118883
T = 1510.0 ps | State = FETCH  | Next State = DECODE | PC = 0000021c | IR = 00118883
T = 1520.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000220 | IR = 22100004
T = 1531.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000220 | IR = 22100004
T = 1540.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000220 | IR = 22100004
T = 1550.0 ps | State = FETCH  | Next State = DECODE | PC = 00000220 | IR = 22100004
T = 1560.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000224 | IR = 2252ffff
T = 1571.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000224 | IR = 2252ffff
T = 1580.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000224 | IR = 2252ffff
T = 1590.0 ps | State = FETCH  | Next State = DECODE | PC = 00000224 | IR = 2252ffff
T = 1600.0 ps | State = DECODE | Next State = R-Type | PC = 00000228 | IR = 1640fffb
T = 1611.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 00000228 | IR = 1640fffb
T = 1620.0 ps | State = BNE_2  | Next State = FETCH  | PC = 00000228 | IR = 1640fffb
T = 1630.0 ps | State = FETCH  | Next State = DECODE | PC = 00000214 | IR = 1640fffb
T = 1640.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000218 | IR = 76110000
T = 1650.0 ps | State =OUTPUT_1| Next State =OUTPUT_2| PC = 00000218 | IR = 76110000
T = 1660.0 ps | State =OUTPUT_2| Next State = FETCH  | PC = 00000218 | IR = 76110000
T = 1670.0 ps | State = FETCH  | Next State = DECODE | PC = 00000218 | IR = 76110000
T = 1680.0 ps | State = DECODE | Next State = R-Type | PC = 0000021c | IR = 00118883
T = 1691.0 ps | State = SRA    | Next State = WB_alu | PC = 0000021c | IR = 00118883
T = 1700.0 ps | State = WB_alu | Next State = FETCH  | PC = 0000021c | IR = 00118883
T = 1710.0 ps | State = FETCH  | Next State = DECODE | PC = 0000021c | IR = 00118883
T = 1720.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000220 | IR = 22100004
T = 1731.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000220 | IR = 22100004
T = 1740.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000220 | IR = 22100004
T = 1750.0 ps | State = FETCH  | Next State = DECODE | PC = 00000220 | IR = 22100004
T = 1760.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000224 | IR = 2252ffff
T = 1771.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000224 | IR = 2252ffff
T = 1780.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000224 | IR = 2252ffff
T = 1790.0 ps | State = FETCH  | Next State = DECODE | PC = 00000224 | IR = 2252ffff
T = 1800.0 ps | State = DECODE | Next State = R-Type | PC = 00000228 | IR = 1640fffb
T = 1811.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 00000228 | IR = 1640fffb
T = 1820.0 ps | State = BNE_2  | Next State = FETCH  | PC = 00000228 | IR = 1640fffb
T = 1830.0 ps | State = FETCH  | Next State = DECODE | PC = 00000214 | IR = 1640fffb
T = 1840.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000218 | IR = 76110000
T = 1850.0 ps | State =OUTPUT_1| Next State =OUTPUT_2| PC = 00000218 | IR = 76110000
T = 1860.0 ps | State =OUTPUT_2| Next State = FETCH  | PC = 00000218 | IR = 76110000
T = 1870.0 ps | State = FETCH  | Next State = DECODE | PC = 00000218 | IR = 76110000
T = 1880.0 ps | State = DECODE | Next State = R-Type | PC = 0000021c | IR = 00118883
T = 1891.0 ps | State = SRA    | Next State = WB_alu | PC = 0000021c | IR = 00118883
T = 1900.0 ps | State = WB_alu | Next State = FETCH  | PC = 0000021c | IR = 00118883
T = 1910.0 ps | State = FETCH  | Next State = DECODE | PC = 0000021c | IR = 00118883
T = 1920.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000220 | IR = 22100004
T = 1931.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000220 | IR = 22100004
T = 1940.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000220 | IR = 22100004
T = 1950.0 ps | State = FETCH  | Next State = DECODE | PC = 00000220 | IR = 22100004
T = 1960.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000224 | IR = 2252ffff
T = 1971.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000224 | IR = 2252ffff
T = 1980.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000224 | IR = 2252ffff
T = 1990.0 ps | State = FETCH  | Next State = DECODE | PC = 00000224 | IR = 2252ffff
T = 2000.0 ps | State = DECODE | Next State = R-Type | PC = 00000228 | IR = 1640fffb
T = 2011.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 00000228 | IR = 1640fffb
T = 2020.0 ps | State = BNE_2  | Next State = FETCH  | PC = 00000228 | IR = 1640fffb
T = 2030.0 ps | State = FETCH  | Next State = DECODE | PC = 00000214 | IR = 1640fffb
T = 2040.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000218 | IR = 76110000
T = 2050.0 ps | State =OUTPUT_1| Next State =OUTPUT_2| PC = 00000218 | IR = 76110000
T = 2060.0 ps | State =OUTPUT_2| Next State = FETCH  | PC = 00000218 | IR = 76110000
T = 2070.0 ps | State = FETCH  | Next State = DECODE | PC = 00000218 | IR = 76110000
T = 2080.0 ps | State = DECODE | Next State = R-Type | PC = 0000021c | IR = 00118883
T = 2091.0 ps | State = SRA    | Next State = WB_alu | PC = 0000021c | IR = 00118883
T = 2100.0 ps | State = WB_alu | Next State = FETCH  | PC = 0000021c | IR = 00118883
T = 2110.0 ps | State = FETCH  | Next State = DECODE | PC = 0000021c | IR = 00118883
T = 2120.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000220 | IR = 22100004
T = 2131.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000220 | IR = 22100004
T = 2140.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000220 | IR = 22100004
T = 2150.0 ps | State = FETCH  | Next State = DECODE | PC = 00000220 | IR = 22100004
T = 2160.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000224 | IR = 2252ffff
T = 2171.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000224 | IR = 2252ffff
T = 2180.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000224 | IR = 2252ffff
T = 2190.0 ps | State = FETCH  | Next State = DECODE | PC = 00000224 | IR = 2252ffff
T = 2200.0 ps | State = DECODE | Next State = R-Type | PC = 00000228 | IR = 1640fffb
T = 2211.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 00000228 | IR = 1640fffb
T = 2220.0 ps | State = BNE_2  | Next State = FETCH  | PC = 00000228 | IR = 1640fffb
T = 2230.0 ps | State = FETCH  | Next State = DECODE | PC = 00000214 | IR = 1640fffb
T = 2240.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000218 | IR = 76110000
T = 2250.0 ps | State =OUTPUT_1| Next State =OUTPUT_2| PC = 00000218 | IR = 76110000
T = 2260.0 ps | State =OUTPUT_2| Next State = FETCH  | PC = 00000218 | IR = 76110000
T = 2270.0 ps | State = FETCH  | Next State = DECODE | PC = 00000218 | IR = 76110000
T = 2280.0 ps | State = DECODE | Next State = R-Type | PC = 0000021c | IR = 00118883
T = 2291.0 ps | State = SRA    | Next State = WB_alu | PC = 0000021c | IR = 00118883
T = 2300.0 ps | State = WB_alu | Next State = FETCH  | PC = 0000021c | IR = 00118883
T = 2310.0 ps | State = FETCH  | Next State = DECODE | PC = 0000021c | IR = 00118883
T = 2320.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000220 | IR = 22100004
T = 2331.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000220 | IR = 22100004
T = 2340.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000220 | IR = 22100004
T = 2350.0 ps | State = FETCH  | Next State = DECODE | PC = 00000220 | IR = 22100004
T = 2360.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000224 | IR = 2252ffff
T = 2371.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000224 | IR = 2252ffff
T = 2380.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000224 | IR = 2252ffff
T = 2390.0 ps | State = FETCH  | Next State = DECODE | PC = 00000224 | IR = 2252ffff
T = 2400.0 ps | State = DECODE | Next State = R-Type | PC = 00000228 | IR = 1640fffb
T = 2411.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 00000228 | IR = 1640fffb
T = 2420.0 ps | State = BNE_2  | Next State = FETCH  | PC = 00000228 | IR = 1640fffb
T = 2430.0 ps | State = FETCH  | Next State = DECODE | PC = 00000214 | IR = 1640fffb
T = 2440.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000218 | IR = 76110000
T = 2450.0 ps | State =OUTPUT_1| Next State =OUTPUT_2| PC = 00000218 | IR = 76110000
T = 2460.0 ps | State =OUTPUT_2| Next State = FETCH  | PC = 00000218 | IR = 76110000
T = 2470.0 ps | State = FETCH  | Next State = DECODE | PC = 00000218 | IR = 76110000
T = 2480.0 ps | State = DECODE | Next State = R-Type | PC = 0000021c | IR = 00118883
T = 2491.0 ps | State = SRA    | Next State = WB_alu | PC = 0000021c | IR = 00118883
T = 2500.0 ps | State = WB_alu | Next State = FETCH  | PC = 0000021c | IR = 00118883
T = 2510.0 ps | State = FETCH  | Next State = DECODE | PC = 0000021c | IR = 00118883
T = 2520.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000220 | IR = 22100004
T = 2531.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000220 | IR = 22100004
T = 2540.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000220 | IR = 22100004
T = 2550.0 ps | State = FETCH  | Next State = DECODE | PC = 00000220 | IR = 22100004
T = 2560.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000224 | IR = 2252ffff
T = 2571.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000224 | IR = 2252ffff
T = 2580.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000224 | IR = 2252ffff
T = 2590.0 ps | State = FETCH  | Next State = DECODE | PC = 00000224 | IR = 2252ffff
T = 2600.0 ps | State = DECODE | Next State = R-Type | PC = 00000228 | IR = 1640fffb
T = 2611.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 00000228 | IR = 1640fffb
T = 2620.0 ps | State = BNE_2  | Next State = FETCH  | PC = 00000228 | IR = 1640fffb
T = 2630.0 ps | State = FETCH  | Next State = DECODE | PC = 00000214 | IR = 1640fffb
T = 2640.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000218 | IR = 76110000
T = 2650.0 ps | State =OUTPUT_1| Next State =OUTPUT_2| PC = 00000218 | IR = 76110000
T = 2660.0 ps | State =OUTPUT_2| Next State = FETCH  | PC = 00000218 | IR = 76110000
T = 2670.0 ps | State = FETCH  | Next State = DECODE | PC = 00000218 | IR = 76110000
T = 2680.0 ps | State = DECODE | Next State = R-Type | PC = 0000021c | IR = 00118883
T = 2691.0 ps | State = SRA    | Next State = WB_alu | PC = 0000021c | IR = 00118883
T = 2700.0 ps | State = WB_alu | Next State = FETCH  | PC = 0000021c | IR = 00118883
T = 2710.0 ps | State = FETCH  | Next State = DECODE | PC = 0000021c | IR = 00118883
T = 2720.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000220 | IR = 22100004
T = 2731.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000220 | IR = 22100004
T = 2740.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000220 | IR = 22100004
T = 2750.0 ps | State = FETCH  | Next State = DECODE | PC = 00000220 | IR = 22100004
T = 2760.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000224 | IR = 2252ffff
T = 2771.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000224 | IR = 2252ffff
T = 2780.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000224 | IR = 2252ffff
T = 2790.0 ps | State = FETCH  | Next State = DECODE | PC = 00000224 | IR = 2252ffff
T = 2800.0 ps | State = DECODE | Next State = R-Type | PC = 00000228 | IR = 1640fffb
T = 2811.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 00000228 | IR = 1640fffb
T = 2820.0 ps | State = BNE_2  | Next State = FETCH  | PC = 00000228 | IR = 1640fffb
T = 2830.0 ps | State = FETCH  | Next State = DECODE | PC = 00000214 | IR = 1640fffb
T = 2840.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000218 | IR = 76110000
T = 2850.0 ps | State =OUTPUT_1| Next State =OUTPUT_2| PC = 00000218 | IR = 76110000
T = 2860.0 ps | State =OUTPUT_2| Next State = FETCH  | PC = 00000218 | IR = 76110000
T = 2870.0 ps | State = FETCH  | Next State = DECODE | PC = 00000218 | IR = 76110000
T = 2880.0 ps | State = DECODE | Next State = R-Type | PC = 0000021c | IR = 00118883
T = 2891.0 ps | State = SRA    | Next State = WB_alu | PC = 0000021c | IR = 00118883
T = 2900.0 ps | State = WB_alu | Next State = FETCH  | PC = 0000021c | IR = 00118883
T = 2910.0 ps | State = FETCH  | Next State = DECODE | PC = 0000021c | IR = 00118883
T = 2920.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000220 | IR = 22100004
T = 2931.0 ps | State = ADDI   | Next State = WB_imm | PC = 00000220 | IR = 22100004
T = 2940.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000220 | IR = 22100004
T = 2950.0 ps | State = FETCH  | Next State = DECODE | PC = 00000220 | IR = 22100004
